Jefferson,Sessions,AL,Qualified,12/24/1946,202-224-4124,http://www.sessions.senate.gov/public/index.cfm/contact-jeff
Ryan,Zinke,MT,Qualified,11/1/1961,202-225-3211,
Jeff,Fortenberry,NE,Qualified,12/27/1960,202-225-4806,https://fortenberry.house.gov/contact-me1
Adrian,Smith,NE,Qualified,12/19/1970,202-225-6435,https://adriansmith.house.gov/contact-me/email-me
Deb,Fischer,NE,Qualified,3/1/1951,202-224-6551,http://www.fischer.senate.gov/public/?p=email-deb
Brad,Ashford,NE,Qualified,11/10/1949,202-225-4155,
Benjamin,Sasse,NE,Qualified,2/22/1972,202-224-4224,
Joseph,Heck,NV,Qualified,10/30/1961,202-225-3252,https://heck.house.gov/contact-me
Harry,Reid,NV,Qualified,12/2/1939,202-224-3542,http://www.reid.senate.gov/contact
Dean,Heller,NV,Qualified,5/10/1960,202-224-6244,http://www.heller.senate.gov/public/index.cfm/contact-form
Mark,Amodei,NV,Qualified,6/12/1958,202-225-6155,https://amodei.house.gov/contact-us
Dina,Titus,NV,Qualified,5/23/1950,202-225-5965,https://titus.house.gov/contact/email-me
Cresent,Hardy,NV,Qualified,6/23/1957,202-225-9894,
Jeanne,Shaheen,NH,Qualified,1/28/1947,202-224-2841,http://www.shaheen.senate.gov/contact/
Kelly,Ayotte,NH,Qualified,6/27/1968,202-224-3324,http://www.ayotte.senate.gov/?p=contact
Ann,Kuster,NH,Qualified,9/5/1956,202-225-5206,https://kuster.house.gov/contact/email-me
Frank,Guinta,NH,Qualified,9/26/1970,202-225-5456,
Robert,Menéndez,NJ,Qualified,1/1/1954,202-224-4744,http://www.menendez.senate.gov/contact
Rodney,Frelinghuysen,NJ,Qualified,4/29/1946,202-225-5034,https://frelinghuysenforms.house.gov/contact-form
Scott,Garrett,NJ,Qualified,7/9/1959,202-225-4465,https://garrettforms.house.gov/forms/writeyourrep/?zip5=07452&zip4=3321
Leonard,Lance,NJ,Qualified,6/25/1952,202-225-5361,https://lance.house.gov/contact-me1
Frank,LoBiondo,NJ,Qualified,5/12/1946,202-225-6572,https://lobiondo.house.gov/contact-me/email-me
Frank,Pallone,NJ,Qualified,10/30/1951,202-225-4671,https://pallone.house.gov/contact-me/email-me
Bill,Pascrell,NJ,Qualified,1/25/1937,202-225-5751,https://pascrell.house.gov/contact/email-me
Albio,Sires,NJ,Qualified,1/26/1951,202-225-7919,https://sires.house.gov/contact-me/email-me
Christopher,Smith,NJ,Qualified,3/4/1953,202-225-3765,https://chrissmith.house.gov/contact/write.htm
Donald,Payne,NJ,Qualified,12/17/1958,202-225-3436,http://payne.house.gov/contact/email-me
Cory,Booker,NJ,Qualified,4/27/1969,202-224-3224,http://www.booker.senate.gov/?p=contact
Donald,Norcross,NJ,Qualified,12/13/1958,202-225-6501,http://norcross.house.gov/contact
Tom,MacArthur,NJ,Qualified,10/16/1960,202-225-4765,
Bonnie,Watson Coleman,NJ,Qualified,2/6/1945,202-225-5801,
Kirsten,Gillibrand,NY,Qualified,12/9/1966,202-224-4451,http://www.gillibrand.senate.gov/contact/
Yvette,Clarke,NY,Qualified,11/21/1964,202-225-6231,https://clarke.house.gov/contact/email-me
Joseph,Crowley,NY,Qualified,3/16/1962,202-225-3965,https://crowley.house.gov/contact-me/email-me
Eliot,Engel,NY,Qualified,2/18/1947,202-225-2464,https://engel.house.gov/write-your-rep1
Christopher,Gibson,NY,Qualified,5/13/1964,202-225-5614,http://gibson.house.gov/contact/
Richard,Hanna,NY,Qualified,1/25/1951,202-225-3665,https://hanna.house.gov/email-me
Brian,Higgins,NY,Qualified,10/6/1959,202-225-3306,http://higgins.house.gov/contact/email-brian
Steve,Israel,NY,Qualified,5/30/1958,202-225-3335,https://israel.house.gov/contact/email-me
Peter,King,NY,Qualified,4/5/1944,202-225-7896,https://peteking.house.gov/contact/email-me
Nita,Lowey,NY,Qualified,7/5/1937,202-225-6506,https://lowey.house.gov/contact-form/
Carolyn,Maloney,NY,Qualified,2/19/1946,202-225-7944,https://maloney.house.gov/contact-me/email-me
Gregory,Meeks,NY,Qualified,9/25/1953,202-225-3461,https://meeks.house.gov/contact-me/email-me
Jerrold,Nadler,NY,Qualified,6/13/1947,202-225-5635,https://jerroldnadler.house.gov/forms/writeyourrep/default.aspx
Charles,Rangel,NY,Qualified,6/11/1930,202-225-4365,https://rangel.house.gov/contact-me/email-me
Tom,Reed,NY,Qualified,11/18/1971,202-225-3161,https://reed.house.gov/contact-me/email-me
Charles,Schumer,NY,Qualified,11/23/1950,202-224-6542,http://www.schumer.senate.gov/Contact/email-chuck
José,Serrano,NY,Qualified,10/24/1943,202-225-4361,https://serrano.house.gov/contact-me/email-me
Louise,Slaughter,NY,Qualified,8/14/1929,202-225-3615,https://louise.house.gov/contact-louise
Paul,Tonko,NY,Qualified,6/18/1949,202-225-5076,https://tonko.house.gov/email-form1
Nydia,Velázquez,NY,Qualified,3/28/1953,202-225-2361,http://velazquez.house.gov/IMA/issue_subscribe.shtml
Grace,Meng,NY,Qualified,10/1/1975,202-225-2601,https://meng.house.gov/contact/email-me
Hakeem,Jeffries,NY,Qualified,8/4/1970,202-225-5936,https://jeffriesforms.house.gov/contact/
Sean,Maloney,NY,Qualified,7/30/1966,202-225-5441,https://seanmaloney.house.gov/contact/email-me
Chris,Collins,NY,Qualified,5/20/1950,202-225-5265,https://chriscollins.house.gov/contact/email-me
Lee,Zeldin,NY,Qualified,1/30/1980,202-225-3826,
Kathleen,Rice,NY,Qualified,2/15/1965,202-225-5516,
Elise,Stefanik,NY,Qualified,7/2/1984,202-225-4611,
John,Katko,NY,Qualified,11/9/1962,202-225-3701,
Daniel,Donovan,NY,Qualified,11/6/1956,202-225-3371,
Tom,Udall,NM,Qualified,5/18/1948,202-224-6621,http://www.tomudall.senate.gov/?p=contact
Martin,Heinrich,NM,Qualified,10/17/1971,202-224-5521,http://www.heinrich.senate.gov/contact/write-martin
Ben,Luj�n,NM,Likely,6/7/1972,202-225-6190,https://forms.house.gov/lujan/contact-form.shtml
Stevan,Pearce,NM,Unlikely,8/24/1947,202-225-2365,https://pearce.house.gov/contact-me/email-me
Michelle,Lujan Grisham,NM,Unlikely,10/24/1959,202-225-6316,http://lujangrisham.house.gov/contact/email-me/
Richard,Burr,NC,Qualified,11/30/1955,202-224-3154,http://www.burr.senate.gov/public/index.cfm?FuseAction=Contact.ContactForm
George,Butterfield,NC,Qualified,4/27/1947,202-225-3101,https://butterfield.house.gov/email-congressman-butterfield
Renee,Ellmers,NC,Qualified,2/9/1964,202-225-4531,https://ellmersforms.house.gov/contact-us1
Virginia,Foxx,NC,Qualified,6/29/1943,202-225-2071,https://foxx.house.gov/forms/writeyourrep/?zip5=&zip4=
Walter,Jones,NC,Qualified,2/10/1943,202-225-3415,https://jones.house.gov/contact-me/email-me
Patrick,McHenry,NC,Qualified,10/22/1975,202-225-2576,http://mchenry.house.gov/contact/zipauth.htm
David,Price,NC,Qualified,8/17/1940,202-225-1784,https://price.house.gov/contact
Richard,Hudson,NC,Qualified,11/4/1971,202-225-3715,https://hudson.house.gov/email-me
Robert,Pittenger,NC,Qualified,8/15/1948,202-225-1976,https://pittenger.house.gov/contact/email-me
Mark,Meadows,NC,Qualified,7/28/1959,202-225-6401,https://meadows.house.gov/email-me
George,Holding,NC,Qualified,4/17/1968,202-225-3032,https://holding.house.gov/contact/email-me
Alma,Adams,NC,Qualified,5/27/1946,202-225-1510,http://adams.house.gov/contact
David,Rouzer,NC,Qualified,2/16/1972,202-225-2731,
Thom,Tillis,NC,Qualified,8/30/1960,202-224-6342,
Mark,Walker,NC,Qualified,5/20/1969,202-225-3065,
John,Hoeven,ND,Qualified,3/13/1957,202-224-2551,http://www.hoeven.senate.gov/public/index.cfm/email-the-senator
Heidi,Heitkamp,ND,Qualified,10/30/1955,202-224-2043,http://www.heitkamp.senate.gov/public/index.cfm/email-heidi
Kevin,Cramer,ND,Qualified,1/21/1961,202-225-2611,https://cramer.house.gov/contact/email-me
Sherrod,Brown,OH,Qualified,11/9/1952,202-224-2315,http://www.brown.senate.gov/contact
Steve,Chabot,OH,Qualified,1/22/1953,202-225-2216,https://chabot.house.gov/forms/writeyourrep/?zip5=45202&zip4=3003
Marcia,Fudge,OH,Qualified,10/29/1952,202-225-7032,https://fudgeforms.house.gov/contact-form
Bob,Gibbs,OH,Qualified,6/14/1954,202-225-6265,https://gibbs.house.gov/contact-me/email-me
Bill,Johnson,OH,Qualified,11/10/1954,202-225-5705,http://billjohnson.house.gov/contact/default.aspx
Jim,Jordan,OH,Qualified,2/17/1964,202-225-2676,http://jordan.house.gov/contact/
Marcy,Kaptur,OH,Qualified,6/17/1946,202-225-4146,https://forms.house.gov/kaptur/webforms/issue_subscribe.shtml
Robert,Latta,OH,Qualified,4/18/1956,202-225-6405,https://latta.house.gov/contact/contactform.htm
Robert,Portman,OH,Qualified,12/19/1955,202-224-3353,https://www.portman.senate.gov/public/index.cfm/contact-form
James,Renacci,OH,Qualified,12/3/1958,202-225-3876,https://renacci.house.gov/index.cfm/contact-form
Tim,Ryan,OH,Qualified,7/16/1973,202-225-5261,http://timryanforms.house.gov/contact/
Steve,Stivers,OH,Qualified,3/24/1965,202-225-2015,https://stivers.house.gov/forms/writeyourrep/
Patrick,Tiberi,OH,Qualified,10/21/1962,202-225-5355,https://tiberi.house.gov/contact/contactform.htm
Michael,Turner,OH,Qualified,1/11/1960,202-225-6465,http://turner.house.gov/contact/
Brad,Wenstrup,OH,Qualified,6/17/1958,202-225-3164,http://wenstrup.house.gov/contact/
Joyce,Beatty,OH,Qualified,3/12/1950,202-225-4324,https://beattyforms.house.gov/forms/writeyourrep/
David,Joyce,OH,Qualified,3/17/1957,202-225-5731,https://joyce.house.gov/email-me
Warren,Davidson,OH,Qualified,3/1/1970,,
James,Inhofe,OK,Qualified,11/17/1934,202-224-4721,http://www.inhofe.senate.gov/contact
Tom,Cole,OK,Qualified,4/28/1949,202-225-6165,https://coleforms.house.gov/contact/default.aspx
James,Lankford,OK,Qualified,3/4/1968,202-224-5754,
Frank,Lucas,OK,Qualified,1/6/1960,202-225-5565,https://lucas.house.gov/contact-me/email-me
Jim,Bridenstine,OK,Qualified,6/15/1975,202-225-2211,https://bridenstineforms.house.gov/forms/writeyourrep/
Markwayne,Mullin,OK,Qualified,7/26/1977,202-225-2701,https://mullin.house.gov/contact/email-me
Steve,Russell,OK,Qualified,5/25/1963,202-225-2132,
Jeff,Merkley,OR,Qualified,10/24/1956,202-224-3753,http://www.merkley.senate.gov/contact/
Earl,Blumenauer,OR,Qualified,8/16/1948,202-225-4811,https://forms.house.gov/blumenauer/webforms/issue_subscribe.html
Peter,DeFazio,OR,Qualified,5/27/1947,202-225-6416,https://defazio.house.gov/contact/email-me
Kurt,Schrader,OR,Qualified,10/19/1951,202-225-5711,https://schrader.house.gov/contact
Greg,Walden,OR,Qualified,1/10/1957,202-225-6730,https://walden.house.gov/e-mail-greg
Ron,Wyden,OR,Qualified,5/3/1949,202-224-5244,http://www.wyden.senate.gov/contact
Suzanne,Bonamici,OR,Qualified,10/14/1954,202-225-0855,https://bonamici.house.gov/contact-me/email-me
Robert,Casey,PA,Qualified,4/13/1960,202-224-6324,http://www.casey.senate.gov/contact/
Lou,Barletta,PA,Qualified,1/28/1956,202-225-6511,https://barletta.house.gov/contact/email-me
Robert,Brady,PA,Qualified,4/7/1945,202-225-4731,https://brady.house.gov/contact-me/email-me
Charles,Dent,PA,Qualified,5/24/1960,202-225-6411,https://dent.house.gov/?p=ContactForm
Michael,Doyle,PA,Qualified,8/5/1953,202-225-2135,https://doyle.house.gov/contact-me/email-me
Chaka,Fattah,PA,Qualified,11/21/1956,202-225-4001,https://fattahforms.house.gov/contact-rep-fattah
Michael,Fitzpatrick,PA,Qualified,6/28/1963,202-225-4276,https://fitzpatrick.house.gov/contact-me/email-me
Mike,Kelly,PA,Qualified,5/10/1948,202-225-5406,https://kelly.house.gov/contact-me/email-me
Tom,Marino,PA,Qualified,8/15/1952,202-225-3731,https://marino.house.gov/contact-me/email-me
Patrick,Meehan,PA,Qualified,10/20/1955,202-225-2011,https://meehan.house.gov/email-me
Tim,Murphy,PA,Qualified,9/11/1952,202-225-2301,https://murphy.house.gov/contact-me
Joseph,Pitts,PA,Qualified,10/10/1939,202-225-2411,https://pitts.house.gov/contact-me/legislative-contact-form
Bill,Shuster,PA,Qualified,1/10/1961,202-225-2431,http://shuster.house.gov/contact-form/
Glenn,Thompson,PA,Qualified,7/27/1959,202-225-5121,https://thompson.house.gov/contact-me/email-me
Patrick,Toomey,PA,Qualified,11/17/1961,202-224-4254,http://www.toomey.senate.gov/?p=contact
Scott,Perry,PA,Qualified,5/27/1962,202-225-5836,http://perryforms.house.gov/forms/writeyourrep/
Keith,Rothfus,PA,Qualified,4/25/1962,202-225-2065,https://rothfus.house.gov/email-keith
Matthew,Cartwright,PA,Qualified,5/1/1961,202-225-5546,https://cartwrightforms.house.gov/forms/writeyourrep/
Ryan,Costello,PA,Qualified,9/7/1976,202-225-4315,
Brendan,Boyle,PA,Qualified,2/6/1977,202-225-6111,
Sheldon,Whitehouse,RI,Qualified,10/20/1955,202-224-2921,http://www.whitehouse.senate.gov/contact
John,Reed,RI,Qualified,11/12/1949,202-224-4642,http://www.reed.senate.gov/contact/
David,Cicilline,RI,Qualified,7/15/1961,202-225-4911,https://cicilline.house.gov/contact-me/email-me
James,Langevin,RI,Qualified,4/22/1964,202-225-2735,https://langevin.house.gov/contact-me/email-me
Lindsey,Graham,SC,Qualified,7/9/1955,202-224-5972,http://www.lgraham.senate.gov/public/index.cfm?FuseAction=Contact.EmailSenatorGraham
James,Clyburn,SC,Qualified,7/21/1940,202-225-3315,https://clyburn.house.gov/contact-me/email-me
Jeff,Duncan,SC,Qualified,1/7/1966,202-225-5301,https://jeffduncan.house.gov/contact-me/email-me
Trey,Gowdy,SC,Qualified,8/22/1964,202-225-6030,https://gowdy.house.gov/forms/writeyourrep/default.aspx
Mick,Mulvaney,SC,Qualified,7/21/1967,202-225-5501,https://mulvaney.house.gov/email-mick/
Tim,Scott,SC,Qualified,9/19/1965,202-224-6121,http://www.scott.senate.gov/contact/email-me
Joe,Wilson,SC,Qualified,7/31/1947,202-225-2452,https://joewilson.house.gov/forms/writeyourrep/default.aspx
Tom,Rice,SC,Qualified,8/4/1957,202-225-9895,https://tomriceforms.house.gov/forms/writeyourrep/
Marshall,Sanford,SC,Qualified,5/28/1960,202-225-3176,https://sanford.house.gov/contact/email-me
Kristi,Noem,SD,Qualified,11/30/1971,202-225-2801,http://noem.house.gov/index.cfm/email-kristi
John,Thune,SD,Qualified,1/7/1961,202-224-2321,http://www.thune.senate.gov/public/index.cfm/contact
Mike,Rounds,SD,Qualified,10/24/1954,202-224-5842,
Bob,Corker,TN,Qualified,8/24/1952,202-224-3344,http://www.corker.senate.gov/public/index.cfm/emailme
Lamar,Alexander,TN,Qualified,7/3/1940,202-224-4944,http://www.alexander.senate.gov/public/index.cfm?p=Email
Diane,Black,TN,Qualified,1/16/1951,202-225-4231,https://black.house.gov/contact-me/email-me
Marsha,Blackburn,TN,Qualified,6/6/1952,202-225-2811,https://blackburn.house.gov/contactform/email.htm
Steve,Cohen,TN,Qualified,5/24/1949,202-225-3265,https://cohen.house.gov/contact-me/email-me
Jim,Cooper,TN,Qualified,6/19/1954,202-225-4311,https://cooper.house.gov/contact/email-me
Scott,DesJarlais,TN,Qualified,2/21/1964,202-225-6831,http://desjarlais.house.gov/contact/email-me
John,Duncan,TN,Qualified,7/21/1947,202-225-5435,https://duncan.house.gov/contact-me/email-me
Stephen,Fincher,TN,Qualified,2/7/1973,202-225-4714,https://fincher.house.gov/contact/email-me#.U06uR_ldWVo
Charles,Fleischmann,TN,Qualified,10/11/1962,202-225-3271,https://fleischmann.house.gov/contact-me/email-me
David,Roe,TN,Qualified,7/21/1945,202-225-6356,https://roe.house.gov/contact/contactform.htm?zip5=37813&zip4=1659
John,Cornyn,TX,Qualified,2/2/1952,202-224-2934,http://www.cornyn.senate.gov/public/index.cfm?p=ContactForm
Joe,Barton,TX,Qualified,9/15/1949,202-225-2002,https://joebarton.house.gov/contact1/
Kevin,Brady,TX,Qualified,4/11/1955,202-225-4901,https://kevinbrady.house.gov/contact-form
Michael,Burgess,TX,Qualified,12/23/1950,202-225-7772,http://burgess.house.gov/contact/356345.htm
John,Carter,TX,Qualified,11/6/1941,202-225-3864,https://carter.house.gov/email-john2
K.,Conaway,TX,Qualified,6/11/1948,202-225-3605,https://conaway.house.gov/forms/writeyourrep/default.aspx
Henry,Cuellar,TX,Qualified,9/19/1955,202-225-1640,https://cuellar.house.gov/forms/writeyourrep/default.aspx
John,Culberson,TX,Qualified,8/24/1956,202-225-2571,https://culbersonforms.house.gov/forms/writeyourrep/default.aspx
Lloyd,Doggett,TX,Qualified,10/6/1946,202-225-4865,https://forms.house.gov/doggett/webforms/issue_subscribe.htm
Blake,Farenthold,TX,Qualified,12/12/1961,202-225-7742,http://farentholdforms.house.gov/contact/email.htm
Bill,Flores,TX,Qualified,2/25/1954,202-225-6105,https://billflores.house.gov/contact/
Louie,Gohmert,TX,Qualified,8/18/1953,202-225-3035,http://gohmert.house.gov/contact/
Kay,Granger,TX,Qualified,1/18/1943,202-225-5071,http://kaygranger.house.gov/contact-kay/email-me
Al,Green,TX,Qualified,9/1/1947,202-225-7508,https://algreen.house.gov/contact-me/email-me
Gene,Green,TX,Qualified,10/17/1947,202-225-1688,https://green.house.gov/contact-me/email-me
Jeb,Hensarling,TX,Qualified,5/29/1957,202-225-3484,https://hensarling.house.gov/contact/email-me
Rubén,Hinojosa,TX,Qualified,8/20/1940,202-225-2531,https://hinojosa.house.gov/contact-me/email-me
Sheila,Jackson Lee,TX,Qualified,1/12/1950,202-225-3816,http://jacksonlee.house.gov/contact/
Eddie,Johnson,TX,Qualified,12/3/1935,202-225-8885,https://ebjohnson.house.gov/contact/email-me
Sam,Johnson,TX,Qualified,10/11/1930,202-225-4201,http://samjohnson.house.gov/contact/
Kenny,Marchant,TX,Qualified,2/23/1951,202-225-6605,https://marchant.house.gov/contact/contactform.htm
Michael,McCaul,TX,Qualified,1/14/1962,202-225-2401,https://mccaul.house.gov/contact/email-me
Randy,Neugebauer,TX,Qualified,12/24/1949,202-225-4005,https://randy.house.gov/contact-me/email-me
Pete,Olson,TX,Qualified,12/9/1962,202-225-5951,https://forms.house.gov/olson/contact-form.shtml
Ted,Poe,TX,Qualified,9/10/1948,202-225-6565,https://poe.house.gov/index.cfm/contact-form#form_D05B44B5-B782-4DC7-BED6-FF0C90951FFF
Pete,Sessions,TX,Qualified,3/22/1955,202-225-2231,https://sessions.house.gov/index.cfm/contact-form
Lamar,Smith,TX,Qualified,11/19/1947,202-225-4236,http://lamarsmith.house.gov/contact/email-lamar
Mac,Thornberry,TX,Qualified,7/15/1958,202-225-3706,https://thornberry.house.gov/forms/writeyourrep/
Ted,Cruz,TX,Qualified,12/22/1970,202-224-5922,http://www.cruz.senate.gov/?p=email_senator
Randy,Weber,TX,Qualified,7/2/1953,202-225-2831,https://weber.house.gov/contact/email-me
Beto,O'Rourke,TX,Qualified,9/26/1972,202-225-4831,https://orourkeforms.house.gov/forms/writeyourrep/
Joaquin,Castro,TX,Qualified,9/16/1974,202-225-3236,https://castro.house.gov/contact/email-me
Roger,Williams,TX,Qualified,9/13/1949,202-225-9896,https://williams.house.gov/contact/email-me
Marc,Veasey,TX,Qualified,1/3/1971,202-225-9897,https://veaseyforms.house.gov/forms/writeyourrep/
Filemon,Vela,TX,Qualified,2/13/1963,202-225-9901,https://forms.house.gov/vela/webforms/email-me.shtml
John,Ratcliffe,TX,Qualified,10/20/1965,202-225-6673,
Will,Hurd,TX,Qualified,8/19/1977,202-225-4511,
Brian,Babin,TX,Qualified,3/23/1948,202-225-1555,
Orrin,Hatch,UT,Qualified,3/22/1934,202-224-5251,http://www.hatch.senate.gov/public/index.cfm/contact?p=Email-Orrin
Rob,Bishop,UT,Qualified,7/13/1951,202-225-0453,https://robbishop.house.gov/contact/contactform.htm
Jason,Chaffetz,UT,Qualified,3/26/1967,202-225-7751,https://chaffetz.house.gov/contact-me/email-me
Mike,Lee,UT,Qualified,6/4/1971,202-224-5444,http://www.lee.senate.gov/public/index.cfm/contact
Chris,Stewart,UT,Qualified,7/15/1960,202-225-9730,https://stewart.house.gov/contact/email-me
Mia,Love,UT,Qualified,12/6/1975,202-225-3011,
Bernard,Sanders,VT,Qualified,9/8/1941,202-224-5141,http://www.sanders.senate.gov/contact/comment
Patrick,Leahy,VT,Qualified,3/31/1940,202-224-4242,https://www.leahy.senate.gov/contact/
Peter,Welch,VT,Qualified,5/2/1947,202-225-4115,https://welch.house.gov/email-me
Mark,Warner,VA,Qualified,12/15/1954,202-224-2023,http://www.warner.senate.gov/public//index.cfm?p=ContactPage#form_f9db6196-2dc7-4cda-8add-f8435a71318a
Gerald,Connolly,VA,Qualified,3/30/1950,202-225-1492,https://forms.house.gov/connolly/contact-form.shtml
J.,Forbes,VA,Qualified,2/17/1952,202-225-6365,https://forbes.house.gov/contact/contactform.htm
Bob,Goodlatte,VA,Qualified,9/22/1952,202-225-5431,http://goodlatte.house.gov/contacts/new
H.,Griffith,VA,Qualified,3/15/1958,202-225-3861,https://morgangriffith.house.gov/contact/contactform.htm
Robert,Hurt,VA,Qualified,6/16/1969,202-225-4711,https://hurt.house.gov/index.cfm/email-me
Edward,Rigell,VA,Qualified,5/28/1960,202-225-4215,https://rigell.house.gov/contact/contactform.htm
Robert,Scott,VA,Qualified,4/30/1947,202-225-8351,https://bobbyscott.house.gov/contact/email-me
Robert,Wittman,VA,Qualified,2/3/1959,202-225-4261,https://wittman.house.gov/contact-form/
Timothy,Kaine,VA,Qualified,2/26/1958,202-224-4024,http://www.kaine.senate.gov/contact
David,Brat,VA,Qualified,7/27/1964,202-225-2815,http://brat.house.gov/contact
Donald,Beyer,VA,Qualified,6/20/1950,202-225-4376,
Barbara,Comstock,VA,Qualified,6/30/1959,202-225-5136,
Maria,Cantwell,WA,Qualified,10/13/1958,202-224-3441,http://www.cantwell.senate.gov/public/index.cfm/email-maria
Jaime,Herrera Beutler,WA,Qualified,11/3/1978,202-225-3536,http://herrerabeutler.house.gov/contact/
Rick,Larsen,WA,Qualified,6/15/1965,202-225-2605,http://larsen.house.gov/contact-rick/email-rick
Jim,McDermott,WA,Qualified,12/28/1936,202-225-3106,https://forms.house.gov/mcdermott/webforms/new/contact.shtml
Cathy,McMorris Rodgers,WA,Qualified,5/22/1969,202-225-2006,https://mcmorrisforms.house.gov/write-to-cathy1
Patty,Murray,WA,Qualified,10/11/1950,202-224-2621,http://www.murray.senate.gov/public/index.cfm/contactme
David,Reichert,WA,Qualified,8/29/1950,202-225-7761,https://reichert.house.gov/contact-me
Adam,Smith,WA,Qualified,6/15/1965,202-225-8901,https://adamsmith.house.gov/contact/contactform.htm
Suzan,DelBene,WA,Qualified,2/17/1962,202-225-6311,http://delbene.house.gov/contact-me/email-me
Derek,Kilmer,WA,Qualified,1/1/1974,202-225-5916,https://kilmer.house.gov/contact/email-me
Denny,Heck,WA,Qualified,7/29/1952,202-225-9740,https://dennyheck.house.gov/contact/email-me
Dan,Newhouse,WA,Qualified,7/10/1955,202-225-5816,
Joe,Manchin,WV,Qualified,8/24/1947,202-224-3954,http://www.manchin.senate.gov/public/index.cfm/contact-form
Shelley,Capito,WV,Qualified,11/26/1953,202-224-6472,
David,McKinley,WV,Qualified,3/28/1947,202-225-4172,https://mckinleyforms.house.gov/email-me
Alex,Mooney,WV,Qualified,6/5/1971,202-225-2711,
Evan,Jenkins,WV,Qualified,9/12/1960,202-225-3452,
Tammy,Baldwin,WI,Qualified,2/11/1962,202-224-5653,http://www.baldwin.senate.gov/contact
Sean,Duffy,WI,Qualified,10/3/1971,202-225-3365,http://duffy.house.gov/contact
Ron,Johnson,WI,Qualified,4/8/1955,202-224-5323,http://www.ronjohnson.senate.gov/public/index.cfm/contact
Ron,Kind,WI,Qualified,3/16/1963,202-225-5506,https://kindforms.house.gov/email-ron
Gwen,Moore,WI,Qualified,4/18/1951,202-225-4572,https://gwenmoore.house.gov/contact-form
Reid,Ribble,WI,Qualified,4/5/1956,202-225-5665,https://ribble.house.gov/contact-me/email-me
Paul,Ryan,WI,Qualified,1/29/1970,202-225-3031,https://paulryan.house.gov/contact/email.htm#.U032ra1dU_d
F.,Sensenbrenner,WI,Qualified,6/14/1943,202-225-5101,http://sensenbrenner.house.gov/contact/email.htm
Mark,Pocan,WI,Qualified,8/14/1964,202-225-2906,https://pocan.house.gov/contact/email-me
Glenn,Grothman,WI,Qualified,7/3/1955,202-225-2476,
John,Barrasso,WY,Qualified,7/21/1952,202-224-6441,http://www.barrasso.senate.gov/public/index.cfm?FuseAction=ContactUs.ContactForm
Michael,Enzi,WY,Qualified,2/1/1944,202-224-3424,http://www.enzi.senate.gov/public/index.cfm/contact?p=e-mail-senator-enzi
Cynthia,Lummis,WY,Qualified,9/10/1954,202-225-2311,http://lummis.house.gov/contact/
